,audio_filepath,duration,text
17652,./dataset/en/clips/common_voice_en_19740264.wav,8.208,The new mission's name was devised by Under-Secretary-General of the United Nations Shashi Tharoor.
17653,./dataset/en/clips/common_voice_en_19740268.wav,5.76,"He later became President of the academy, and its first honorary fellow."
17654,./dataset/en/clips/common_voice_en_19740270.wav,5.4,Wild pigs sometimes reach such large numbers that they have to be culled.
17655,./dataset/en/clips/common_voice_en_19740272.wav,4.824,The current Rector is Professor Mario Panizza.
17656,./dataset/en/clips/common_voice_en_587388.wav,2.976,Because we're the people and we're tough!
17657,./dataset/en/clips/common_voice_en_587389.wav,8.136,"Just drop a module into your MacroSystem directory, turn your microphone off and on, and it will attempt to load it."
17658,./dataset/en/clips/common_voice_en_587395.wav,3.264,But with each week I got faster and faster.
17659,./dataset/en/clips/common_voice_en_18336136.wav,3.96,I can see that knife now.
17660,./dataset/en/clips/common_voice_en_18336138.wav,5.088,I don't know; we'll just have to suck it and see
17661,./dataset/en/clips/common_voice_en_18336140.wav,5.472,Each insult added to the value of the claim.
17662,./dataset/en/clips/common_voice_en_18336141.wav,4.608,My daughter is studying zoology at uni
17663,./dataset/en/clips/common_voice_en_18336142.wav,4.416,Burnt out like the crater of a volcano.
17664,./dataset/en/clips/common_voice_en_18336143.wav,4.08,"It is growing, every day, every hour."
17665,./dataset/en/clips/common_voice_en_18336144.wav,4.344,They are two separate systems that don't interact.
17666,./dataset/en/clips/common_voice_en_19547330.wav,6.696,Whittingham was probably the author of a detailed account of the struggle.
17667,./dataset/en/clips/common_voice_en_19547331.wav,8.616,"Beacon Press publishes non-fiction, fiction, and poetry titles."
17668,./dataset/en/clips/common_voice_en_19547332.wav,9.456,"Jesus preaches the gospel of the kingdom, literally the good news of the kingdom."
17669,./dataset/en/clips/common_voice_en_19547344.wav,6.504,Both videos were in active rotation on many music video channels.
17670,./dataset/en/clips/common_voice_en_19547348.wav,6.216,"The re-issue was, however, later pushed back."
17671,./dataset/en/clips/common_voice_en_19547351.wav,4.176,The third-generation Durango features two engines.
17672,./dataset/en/clips/common_voice_en_19547352.wav,6.744,The higher they rank for that round the more money they will win.
17673,./dataset/en/clips/common_voice_en_19547355.wav,3.696,He had no sons.
17674,./dataset/en/clips/common_voice_en_19547356.wav,8.136,"Road Trip - ""Road Trip"" is the equivalent to the previous game's ""Career Mode."
17675,./dataset/en/clips/common_voice_en_130606.wav,6.192,A scooter whizzing down a street quite quickly past three people on the sidewalk.
17676,./dataset/en/clips/common_voice_en_130608.wav,3.216,A dog leaps on the beach.
17677,./dataset/en/clips/common_voice_en_130609.wav,2.664,two dogs play together.
17678,./dataset/en/clips/common_voice_en_130610.wav,5.448,A black and white dog is running and splashing in water.
17679,./dataset/en/clips/common_voice_en_130611.wav,4.44,A man wearing a black jacket looking down.
17680,./dataset/en/clips/common_voice_en_130612.wav,6.144,A woman lying next to a horse made of sand.
17681,./dataset/en/clips/common_voice_en_130613.wav,5.064,Three men are playing golf while one is holding their golf bag.
17682,./dataset/en/clips/common_voice_en_130614.wav,8.088,A troupe of drummers perform in an outdoor public area with their eyes shut and mouths open.
17683,./dataset/en/clips/common_voice_en_130615.wav,3.864,Three people are putting candles on a cake.
17684,./dataset/en/clips/common_voice_en_46197.wav,3.24,I wonder how many times a year this happens.
17685,./dataset/en/clips/common_voice_en_46199.wav,3.6,The big Charleston contest.
17686,./dataset/en/clips/common_voice_en_19708731.wav,6.888,"During this accelerated rapid growth period, Delmar became a ""boom town""."
17687,./dataset/en/clips/common_voice_en_19708736.wav,6.24,"In Trujillo, Peru the surname Fhon comes from Panyu."
17688,./dataset/en/clips/common_voice_en_19708741.wav,6.648,"Behind the Tournament, however, there exists an intrigue designed by a sinister syndicate."
17689,./dataset/en/clips/common_voice_en_19708751.wav,3.984,Perot eventually selected Pat Choate.
17690,./dataset/en/clips/common_voice_en_19708790.wav,4.2,Many Rochesters had distinguished military careers.
17691,./dataset/en/clips/common_voice_en_19708791.wav,4.032,The City of Monroe is adjacent to the township.
17692,./dataset/en/clips/common_voice_en_19708792.wav,2.64,He's not the player for us.
17693,./dataset/en/clips/common_voice_en_19708793.wav,6.264,Glasser advocated the consideration of mental health as a public health issue.
17694,./dataset/en/clips/common_voice_en_19708794.wav,6.816,Thereafter it was restricted to being a dominical letter in the Paschal tables.
17695,./dataset/en/clips/common_voice_en_651977.wav,3.024,Thank you so much for your contribution.
17696,./dataset/en/clips/common_voice_en_651979.wav,4.92,Is much less sensitive to spurious awakenings than the sleep mode.
17697,./dataset/en/clips/common_voice_en_19783446.wav,6.744,Studies suggest that adjustable-firmness beds are better for back pain.
17698,./dataset/en/clips/common_voice_en_19783447.wav,6.72,His writing has mainly focused on topics relating to video games and technology.
17699,./dataset/en/clips/common_voice_en_19783448.wav,7.104,Molecular trees have had some difficulty resolving relationships between the different groups.
17700,./dataset/en/clips/common_voice_en_19783449.wav,5.952,Martin and his wife Dianne physically threatened Safran.
17701,./dataset/en/clips/common_voice_en_19783450.wav,5.928,"At that time, this was the southern terminus of the Blue Line."
17702,./dataset/en/clips/common_voice_en_19783451.wav,5.568,"Alternatively, a color composite monitor could be used."
17703,./dataset/en/clips/common_voice_en_19783452.wav,7.08,"He graduated from National Taiwan University, where Lee Teng-hui was once his instructor."
17704,./dataset/en/clips/common_voice_en_19783453.wav,7.056,This process has been pursued consistently by all subsequent federal administrations.
17705,./dataset/en/clips/common_voice_en_19783455.wav,5.328,It is part of the same circuit as Dale Road Methodist Church.
17706,./dataset/en/clips/common_voice_en_203548.wav,6.048,A firefighter is taking off his mask.
17707,./dataset/en/clips/common_voice_en_203549.wav,6.144,A guy is doing a skateboard trick in the city.
17708,./dataset/en/clips/common_voice_en_203550.wav,6.624,Little girl spinning playground merrygoround as other kids ride.
17709,./dataset/en/clips/common_voice_en_203551.wav,5.784,Guy jumping in front of some interesting wall art.
17710,./dataset/en/clips/common_voice_en_203552.wav,5.568,The elderly woman is cooking three large bowls of food.
17711,./dataset/en/clips/common_voice_en_203553.wav,4.56,A single person rowing a small boat on a lake.
17712,./dataset/en/clips/common_voice_en_203554.wav,6.552,The black and white dog jumps by a log near a creek.
17713,./dataset/en/clips/common_voice_en_203555.wav,7.176,A young infant in a white top crying.
17714,./dataset/en/clips/common_voice_en_203556.wav,6.144,A man in a red coat with a striped tie holds up a dollar bill.
17715,./dataset/en/clips/common_voice_en_18413994.wav,6.696,Mrs. Simmons's attitude had become unquestionably menacing.
17716,./dataset/en/clips/common_voice_en_18413995.wav,4.536,I need something clean.
17717,./dataset/en/clips/common_voice_en_18414007.wav,5.544,"""I have always liked you as you were,"" said Dorothy, simply."
17718,./dataset/en/clips/common_voice_en_18414012.wav,4.656,We'll have to walk faster if we are to get there in time.
17719,./dataset/en/clips/common_voice_en_18414013.wav,3.816,I had spotted it all along.
17720,./dataset/en/clips/common_voice_en_19672077.wav,6.072,Waterfall derived its name from the waterfalls close to the railway station.
17721,./dataset/en/clips/common_voice_en_19672078.wav,5.088,Martin also maintained his commitment to higher education.
17722,./dataset/en/clips/common_voice_en_19672079.wav,4.776,"Halle currently resides in Cambridge, Massachusetts."
17723,./dataset/en/clips/common_voice_en_19672080.wav,6.696,"He was a great Vaishnava saint, who popularized modern sankirtana."
17724,./dataset/en/clips/common_voice_en_19672130.wav,5.76,"When the Green Party left the Alliance, Bunkle opted not to follow them."
17725,./dataset/en/clips/common_voice_en_19672132.wav,4.92,The studio has yet to work on a title of its own since then.
17726,./dataset/en/clips/common_voice_en_19672134.wav,6.912,Deadlines for admission applications are established and published by each college or university.
17727,./dataset/en/clips/common_voice_en_19672135.wav,4.824,"He died four years later in Van Nuys, California."
17728,./dataset/en/clips/common_voice_en_19672136.wav,3.48,He competes in the triathlon.
17729,./dataset/en/clips/common_voice_en_18099291.wav,4.704,As you make your bed so you must lie on it.
17730,./dataset/en/clips/common_voice_en_531924.wav,4.344,Will it be sunny at three pm in my current position
17731,./dataset/en/clips/common_voice_en_610019.wav,5.496,I didn't want to marry anybody else in town.
17732,./dataset/en/clips/common_voice_en_610024.wav,4.128,Maybe he really is a fool.
17733,./dataset/en/clips/common_voice_en_706918.wav,4.896,"To eat, and to scratch, a man need but begin"
17734,./dataset/en/clips/common_voice_en_19696296.wav,6.504,One of the customization options is to replace the picture with an analog clock.
17735,./dataset/en/clips/common_voice_en_19696297.wav,5.664,The nickname has now become used to refer to the city itself.
17736,./dataset/en/clips/common_voice_en_19696298.wav,6.144,Following his defeat he became a consultant on trade unions for FirstGroup.
17737,./dataset/en/clips/common_voice_en_19696299.wav,4.8,The southern coast of Corsica can be seen from the beach.
17738,./dataset/en/clips/common_voice_en_19696300.wav,5.784,Michael Countryman appeared in the Long Wharf and Off-Broadway productions.
17739,./dataset/en/clips/common_voice_en_19696328.wav,6.144,Singer Alan Jackson turns up to memorialize the event in song.
17740,./dataset/en/clips/common_voice_en_19696330.wav,6.984,Rosalind has a community hall that holds events such as family reunions and weddings.
17741,./dataset/en/clips/common_voice_en_19696332.wav,6.744,The historically-significant Antelope Hills lie in the northeastern part of the county.
17742,./dataset/en/clips/common_voice_en_19696334.wav,5.784,"Giovanni appears to have been a native of Umbria, in central Italy."
17743,./dataset/en/clips/common_voice_en_18413807.wav,4.056,Help! It's the beast from the deep.
17744,./dataset/en/clips/common_voice_en_18413810.wav,4.776,It reminded me of the time we saw the ghoul.
17745,./dataset/en/clips/common_voice_en_18413813.wav,3.456,Mary Ann!’ said the voice.
17746,./dataset/en/clips/common_voice_en_18413814.wav,4.296,"She looked at me, perplexed."
17747,./dataset/en/clips/common_voice_en_18413815.wav,4.344,Don't tell the boys!
17748,./dataset/en/clips/common_voice_en_18413816.wav,3.504,"You won't do it, you mean?"
17749,./dataset/en/clips/common_voice_en_19717937.wav,6.72,The foci of all these paraboloids are located at the origin.
17750,./dataset/en/clips/common_voice_en_19717938.wav,6.84,The facility is located on the former campus of Harrisburg Academy.
17751,./dataset/en/clips/common_voice_en_19717939.wav,7.248,"One of these is ""availability"": the ease with which an idea comes to mind."
17752,./dataset/en/clips/common_voice_en_19717940.wav,7.56,Dayton-Hudson eventually acquired and sold several other department store chains.
17753,./dataset/en/clips/common_voice_en_19717941.wav,8.04,Later works are indicative of Hart's prolific and occasionally formulaic paintings of cows.
17754,./dataset/en/clips/common_voice_en_19717960.wav,4.872,The large open-pit mine is north of the town.
17755,./dataset/en/clips/common_voice_en_19717964.wav,6.864,"This aircraft, along with the company, was later acquired by Boeing Phantom Works."
17756,./dataset/en/clips/common_voice_en_19717966.wav,5.808,The unincorporated community of Hauer is also located in the town.
17757,./dataset/en/clips/common_voice_en_19717968.wav,5.16,The Siege of Wexford lasted only two days.
17758,./dataset/en/clips/common_voice_en_631971.wav,3.504,A conservative
17759,./dataset/en/clips/common_voice_en_603427.wav,2.712,Are you certain it's not a monster?
17760,./dataset/en/clips/common_voice_en_566639.wav,3.144,Person walking through snow.
17761,./dataset/en/clips/common_voice_en_566640.wav,6.36,A scuba diver ignores a group of blue and yellow fish as he explores the ocean.
17762,./dataset/en/clips/common_voice_en_566641.wav,6.48,A girl in a purple shirt sits between two girls in black shirts in a theater.
17763,./dataset/en/clips/common_voice_en_566642.wav,5.976,"Roller derby girl dressed in pink helmet, white tank top, and black shorts skates."
17764,./dataset/en/clips/common_voice_en_566643.wav,5.808,Five construction workers are performing work on a deserted road during the night.
17765,./dataset/en/clips/common_voice_en_566644.wav,4.224,A man is standing in coconuts while trying to open one.
17766,./dataset/en/clips/common_voice_en_566645.wav,4.824,A boy stands beside a railing at a go kart track.
17767,./dataset/en/clips/common_voice_en_566646.wav,6.816,A man wearing white walks passed a shuttered building with an advertising banner over the door.
17768,./dataset/en/clips/common_voice_en_566647.wav,2.808,Three men playing baseball.
17769,./dataset/en/clips/common_voice_en_53052.wav,3.816,I'll cover that in future posts!
17770,./dataset/en/clips/common_voice_en_19653957.wav,8.16,Further controversy followed the election of Presiding Bishop Katharine Jefferts Schori.
17771,./dataset/en/clips/common_voice_en_19653970.wav,6.096,The Director was a naval architect as well as a manager.
17772,./dataset/en/clips/common_voice_en_19653973.wav,5.472,The local authorities have developed in much the same direction.
17773,./dataset/en/clips/common_voice_en_19654005.wav,6.576,After this controversy Murphy worked as a farmer for some years.
17774,./dataset/en/clips/common_voice_en_19654012.wav,6.072,This group also included Karl Wallinger on keyboards.
17775,./dataset/en/clips/common_voice_en_19654023.wav,3.6,E-Trade and Yahoo!
17776,./dataset/en/clips/common_voice_en_19654026.wav,4.488,The latter is the home stadium for the team.
17777,./dataset/en/clips/common_voice_en_19654027.wav,9.408,"His repertoire included traditional Irish and Scottish tunes, pop tunes, show tunes, and more."
17778,./dataset/en/clips/common_voice_en_19654043.wav,7.464,"It is regarded as a ""first class river"" in the Japanese river classification system."
17779,./dataset/en/clips/common_voice_en_347438.wav,3.504,Alexander was not sure why she did it.
17780,./dataset/en/clips/common_voice_en_19130414.wav,7.944,The Liberals preselected doctoral student and newspaper columnist Nicolle Flint.
17781,./dataset/en/clips/common_voice_en_19130415.wav,7.776,"Apart from these, there is a married scholars hostel for married postgraduates."
17782,./dataset/en/clips/common_voice_en_19130416.wav,9.264,"For Hamas, to concede territory is seen as equivalent to renouncing Islam itself."
17783,./dataset/en/clips/common_voice_en_19130417.wav,9.264,The museum move instigated protests against the move by San Francisco locals.
17784,./dataset/en/clips/common_voice_en_19130419.wav,7.776,"The lead single from the album, ""Sneak Preview"", ranked successfully on the German charts."
17785,./dataset/en/clips/common_voice_en_19130464.wav,6.936,"After his cricketing career ended, Howard entered the family textile business."
17786,./dataset/en/clips/common_voice_en_19130466.wav,7.704,As the rod accelerates its velocity increases and its length decreases.
17787,./dataset/en/clips/common_voice_en_19130467.wav,4.296,Three garages service the buses.
17788,./dataset/en/clips/common_voice_en_19130468.wav,7.584,"With federal help, eight treatment plants were built or upgraded along the river."
17789,./dataset/en/clips/common_voice_en_9398154.wav,3.072,The ceiling collapsed inwards.
17790,./dataset/en/clips/common_voice_en_19973316.wav,7.464,"Mistrustful giant wanted to see his future partner first, and saw her he did."
17791,./dataset/en/clips/common_voice_en_19973317.wav,6.504,In China the wax has been employed medicinally.
17792,./dataset/en/clips/common_voice_en_19973319.wav,4.224,Pennock was a proficient horse rider.
17793,./dataset/en/clips/common_voice_en_19973320.wav,5.592,Trotlines can be contrasted with droplines.
17794,./dataset/en/clips/common_voice_en_19973371.wav,3.864,There is an airport at Mangalore.
17795,./dataset/en/clips/common_voice_en_19973373.wav,7.272,"She tried to commit suicide in prison, and was sentenced to five years imprisonment."
17796,./dataset/en/clips/common_voice_en_19973374.wav,8.424,"Also, it will integrate civil and military air traffic management."
17797,./dataset/en/clips/common_voice_en_19973376.wav,6.024,The entire first floor exterior is brick-clad with granite.
17798,./dataset/en/clips/common_voice_en_19973378.wav,6.624,The film is marketed with the tagline When fantasy leads to terror.
17799,./dataset/en/clips/common_voice_en_507710.wav,3.744,Bird s eye view of a man ascending a staircase outdoors
17800,./dataset/en/clips/common_voice_en_507711.wav,4.392,Two small lacrosse players listen as they are instructed
17801,./dataset/en/clips/common_voice_en_507712.wav,4.152,A family from another country performing some sort of ritual
17802,./dataset/en/clips/common_voice_en_507713.wav,4.104,The older girl is laughing and holding the younger girl outside
17803,./dataset/en/clips/common_voice_en_507714.wav,5.064,Two men in orange vests work in road construction
17804,./dataset/en/clips/common_voice_en_507715.wav,4.368,A man in a white shirt smiles as he sells his street food
17805,./dataset/en/clips/common_voice_en_507716.wav,3.432,A woman examines a specimen using a microscope
17806,./dataset/en/clips/common_voice_en_507717.wav,3.528,A woman selling food items by the roadside
17807,./dataset/en/clips/common_voice_en_507718.wav,5.736,A man receiving a haircut while two other men converse in the background at a barber shop
17808,./dataset/en/clips/common_voice_en_18454811.wav,3.384,Which email client do you use?
17809,./dataset/en/clips/common_voice_en_18454813.wav,3.744,Not feeling fab at the moment.
17810,./dataset/en/clips/common_voice_en_18454824.wav,3.744,There were none.
17811,./dataset/en/clips/common_voice_en_18454827.wav,7.416,"Many fans think they're in love, but unfortunately that's not canon."
17812,./dataset/en/clips/common_voice_en_18455183.wav,2.784,"Best regards, Michael"
17813,./dataset/en/clips/common_voice_en_18455185.wav,2.616,The whole thing is off.
17814,./dataset/en/clips/common_voice_en_19738477.wav,6.84,"On the one hand, it still had the legacy of its role under apartheid."
17815,./dataset/en/clips/common_voice_en_19738478.wav,6.672,During her teenage years she took vocal lessons to strengthen her voice.
17816,./dataset/en/clips/common_voice_en_19738479.wav,6.216,This was due to the long pontificates which immediately preceded such conclaves.
17817,./dataset/en/clips/common_voice_en_19738480.wav,6.36,Retractable-bottom loader buckets are also often used for grading and scraping.
17818,./dataset/en/clips/common_voice_en_19738637.wav,5.28,He also played Claude in the later Los Angeles production.
17819,./dataset/en/clips/common_voice_en_19738638.wav,8.472,"Winfield's new residents would at first feel like second-class citizens, surrounded by hostile enemies."
17820,./dataset/en/clips/common_voice_en_19738639.wav,5.16,Other Cambridge friends included the singer Clive Carey.
17821,./dataset/en/clips/common_voice_en_19738640.wav,6.744,Both are major historical centers of oolong tea production in China.
17822,./dataset/en/clips/common_voice_en_19738641.wav,5.28,The lower levels of the building are the Galleria shopping centre.
17823,./dataset/en/clips/common_voice_en_160983.wav,3.456,What kind of weather will be in Tennessee a week from now ?
17824,./dataset/en/clips/common_voice_en_19172855.wav,5.184,"""Survival of the Dead"" is Romero's sixth ""Living Dead"" film."
17825,./dataset/en/clips/common_voice_en_19172856.wav,5.616,Iwatake lost his youngest brother in the Hiroshima atomic bomb attack.
17826,./dataset/en/clips/common_voice_en_19172857.wav,5.736,Beamont was a keen dingy sailor and ornithologist.
17827,./dataset/en/clips/common_voice_en_19172858.wav,5.904,The sulfide minerals generally form an interstitial matrix to a silicate cumulate.
17828,./dataset/en/clips/common_voice_en_19172860.wav,3.096,Triple Crown champions.
17829,./dataset/en/clips/common_voice_en_19172863.wav,3.144,None of his music has survived.
17830,./dataset/en/clips/common_voice_en_19172864.wav,4.704,"He remembers having a large sum of money, which is now missing."
17831,./dataset/en/clips/common_voice_en_19179562.wav,5.136,"In addition, he has an ongoing blog, How To Save Popular Music."
17832,./dataset/en/clips/common_voice_en_19179564.wav,5.664,"The greater the s-character of the charge-bearing atom, the more stable the anion."
17833,./dataset/en/clips/common_voice_en_573279.wav,8.136,add little pattie track in Nu Metal
17834,./dataset/en/clips/common_voice_en_573283.wav,5.784,After a tragic accident with a chainsaw he has become a paraplegic.
17835,./dataset/en/clips/common_voice_en_18449629.wav,6.72,So many ponies munching; very pretty!
17836,./dataset/en/clips/common_voice_en_18449633.wav,6.84,A strange fire burned in his eyes when Thorpe turned.
17837,./dataset/en/clips/common_voice_en_18449634.wav,5.328,They look as though he had been drumming a piano all his life.
17838,./dataset/en/clips/common_voice_en_18449675.wav,4.944,Years passed before he realized the truth.
17839,./dataset/en/clips/common_voice_en_19724564.wav,6.384,"They are within sight of England when they encounter the ""Venus""."
17840,./dataset/en/clips/common_voice_en_19724565.wav,4.032,"""Let's begin,"" Sayer says."
17841,./dataset/en/clips/common_voice_en_19724567.wav,7.128,You can progress directly to third year degree at these universities across the globe.
17842,./dataset/en/clips/common_voice_en_19724568.wav,6.696,He died in heroic performance of duty.
17843,./dataset/en/clips/common_voice_en_19724590.wav,5.88,He was also influenced by the English philosopher John Locke.
17844,./dataset/en/clips/common_voice_en_19724591.wav,7.584,"More recently, the province became known as the Anglican Province of Christ the King."
17845,./dataset/en/clips/common_voice_en_19724592.wav,6.696,"Common names for this bird include ""tamsi"" in the Philippines and ""kelicap"" in Malaysia."
17846,./dataset/en/clips/common_voice_en_19724593.wav,4.416,I can't get to sleep.
17847,./dataset/en/clips/common_voice_en_19724594.wav,4.8,It lies within Derry and Strabane district.
17848,./dataset/en/clips/common_voice_en_19673144.wav,9.624,"Further, Truganini was from the bloodlines of Victoria's Kulin Nation tribes."
17849,./dataset/en/clips/common_voice_en_19673145.wav,8.616,"But the president of Tripoli's auto club, Egidio Sforzini, was resilient."
17850,./dataset/en/clips/common_voice_en_19673146.wav,7.008,Voice recognition will be a game changer.
17851,./dataset/en/clips/common_voice_en_19673147.wav,10.248,Adikesava Perumal Temple is the birthplace of Saint Ramanuja.
17852,./dataset/en/clips/common_voice_en_19673148.wav,6.384,"If either fails to do so, the act is not adopted."
17853,./dataset/en/clips/common_voice_en_19673174.wav,3.888,Below is a brief summary.
17854,./dataset/en/clips/common_voice_en_19673175.wav,5.736,Ekwendeni was started by Scottish missionaries.
17855,./dataset/en/clips/common_voice_en_19673177.wav,10.152,"The term ""sentence diagram"" is used more in pedagogy, where sentences are ""diagrammed""."
17856,./dataset/en/clips/common_voice_en_19673178.wav,6.936,Should this precaution be neglected misfortune will surely ensue.
17857,./dataset/en/clips/common_voice_en_131502.wav,3.792,There's a moon out tonight.
17858,./dataset/en/clips/common_voice_en_611004.wav,12.864,This means that relative motion commands that move by a symbol or word often work well unless the line is long.
17859,./dataset/en/clips/common_voice_en_19634186.wav,5.712,Castaldi called the police and consequently Jones was arrested.
17860,./dataset/en/clips/common_voice_en_19634187.wav,5.88,He attended the Hampshire College Summer Studies in Mathematics program.
17861,./dataset/en/clips/common_voice_en_19634189.wav,7.968,A provision for customising tours as per specific requirements is also an added attraction.
17862,./dataset/en/clips/common_voice_en_19634190.wav,5.52,Diplomats saw it as a clear warning to Germany not to attack Canada.
17863,./dataset/en/clips/common_voice_en_19634502.wav,4.32,She laid hold of his ears.
17864,./dataset/en/clips/common_voice_en_19634503.wav,4.296,"It wasn't Stone who did it, sir."
17865,./dataset/en/clips/common_voice_en_19634504.wav,4.248,He is also a photographer and painter.
17866,./dataset/en/clips/common_voice_en_19634505.wav,6.744,"Among the wounded was general Alexander P. Stewart, who led a corps under Hood."
17867,./dataset/en/clips/common_voice_en_161643.wav,3.192,to fleece him smartly
17868,./dataset/en/clips/common_voice_en_19337862.wav,4.104,The village of Austrepollen lies to the east of Sunndal.
17869,./dataset/en/clips/common_voice_en_19337863.wav,5.784,"For each screen, shooting all available targets gives the player a bonus shooting round."
17870,./dataset/en/clips/common_voice_en_19337864.wav,5.136,There is no significant spread in metallicity throughout the galaxy.
17871,./dataset/en/clips/common_voice_en_19337865.wav,5.136,Some of the most recent examples include the conflicts in Afghanistan and Iraq.
17872,./dataset/en/clips/common_voice_en_19337866.wav,5.064,Diplomatics became important during the Reformation and Counter-Reformation.
17873,./dataset/en/clips/common_voice_en_19338052.wav,4.896,His daughter married the physicist George Gabriel Stokes.
17874,./dataset/en/clips/common_voice_en_19338054.wav,5.376,Stellite has also been used in the manufacture of turning tools for lathes.
17875,./dataset/en/clips/common_voice_en_19338056.wav,7.224,"""MythBusters"" concluded that using a thermal lance for safe-cracking is plausible, but impractical."
17876,./dataset/en/clips/common_voice_en_19338058.wav,4.536,The charter required the city to own its own water supply.
17877,./dataset/en/clips/common_voice_en_19732046.wav,10.416,Wen Shui welcomes him; however Wen Xin and Wen Quan do not.
17878,./dataset/en/clips/common_voice_en_19732047.wav,8.28,The railway station has two platforms paving way for smooth running of trains.
17879,./dataset/en/clips/common_voice_en_19732048.wav,5.448,It is a tributary of the Napo River.
17880,./dataset/en/clips/common_voice_en_19732049.wav,7.752,"He then moved to the country's capital Belgrade, apprenticing for a tradesman position."
17881,./dataset/en/clips/common_voice_en_19732050.wav,6.168,Boughey was interred at the Gaza War Cemetery.
17882,./dataset/en/clips/common_voice_en_19732141.wav,6.504,The speed of Speed Disk was improved over the previous release.
17883,./dataset/en/clips/common_voice_en_19732142.wav,6.84,"Tipton is named for William Tipton Seely, a businessman in nearby Round Hill."
17884,./dataset/en/clips/common_voice_en_19732143.wav,5.76,It empties into the Indian Ocean though an estuary near Kayser's Beach.
17885,./dataset/en/clips/common_voice_en_19732144.wav,6.456,He also gave his name to a cider brand with the same advertisement slogan.
17886,./dataset/en/clips/common_voice_en_17053.wav,4.992,Do you mind if we go someplace crowded?
17887,./dataset/en/clips/common_voice_en_18318604.wav,4.8,Forgive and forget.
17888,./dataset/en/clips/common_voice_en_18318606.wav,4.848,Gregson was asleep when he re-entered the cabin.
17889,./dataset/en/clips/common_voice_en_18318607.wav,6.264,The excessive heat evaporated nearly all the water.
17890,./dataset/en/clips/common_voice_en_18318608.wav,5.232,Nobody knows how the natives got them.
17891,./dataset/en/clips/common_voice_en_18318610.wav,5.088,A fortnight is a period of fourteen days and nights
17892,./dataset/en/clips/common_voice_en_18318611.wav,3.96,So we could have some respite.
17893,./dataset/en/clips/common_voice_en_20048806.wav,10.152,Michael Jordan was one of the most popular shooters of the fadeaway.
17894,./dataset/en/clips/common_voice_en_20048807.wav,7.056,Sildenafil's popularity with young adults has increased over the years.
17895,./dataset/en/clips/common_voice_en_20048808.wav,7.128,"She died by suicide in Kilchberg, Zurich, Switzerland."
17896,./dataset/en/clips/common_voice_en_20048810.wav,7.896,The tree plantations by tile side of the tank have now thoroughly disappeared.
17897,./dataset/en/clips/common_voice_en_20048841.wav,7.824,"The crisis eased after a few weeks, and the task group resumed normal operations."
17898,./dataset/en/clips/common_voice_en_20048842.wav,9.792,Ambraciot politics featured many frontier disputes with the Amphilochians and Acarnanians.
17899,./dataset/en/clips/common_voice_en_20048843.wav,5.04,I feel sure I was born under an unlucky star.
17900,./dataset/en/clips/common_voice_en_20048844.wav,7.344,"He and his family arrived in Texas, where Putski began his professional wrestling career."
17901,./dataset/en/clips/common_voice_en_20048845.wav,6.456,The implications of the treaty led to the formation of the League of Prizren.
17902,./dataset/en/clips/common_voice_en_19750757.wav,7.848,"The division covers the inner southern suburbs of Brisbane, Queensland."
17903,./dataset/en/clips/common_voice_en_19750758.wav,9.048,"Kelsen was appointed to the Constitutional Court, for his lifetime."
17904,./dataset/en/clips/common_voice_en_19750759.wav,10.056,"On the first two Roxy albums, all songs were written solely by Bryan Ferry."
17905,./dataset/en/clips/common_voice_en_19750761.wav,7.152,"However, these camps were ""distinct from the adjoining extermination camps""."
17906,./dataset/en/clips/common_voice_en_19750777.wav,8.424,It is now officially affiliated with the United States' national Democratic Party.
17907,./dataset/en/clips/common_voice_en_19750778.wav,8.088,The environmental firm first performs an extensive investigation.
17908,./dataset/en/clips/common_voice_en_19750779.wav,9.36,The Corporation is probably the world's oldest continuously-elected local government authority.
17909,./dataset/en/clips/common_voice_en_19750780.wav,8.664,It has influenced Confucians and other philosophers and scientists ever since.
17910,./dataset/en/clips/common_voice_en_19750781.wav,7.848,"This formation has been described as being ""deeply flawed"" and ""suicidal""."
17911,./dataset/en/clips/common_voice_en_157574.wav,6.504,Add g love to the This Is Mozart playlist.
17912,./dataset/en/clips/common_voice_en_157576.wav,2.376,Verbal agreements are not binding.
17913,./dataset/en/clips/common_voice_en_157580.wav,8.904,Did I tell you my best friend is coming to visit me soon?
17914,./dataset/en/clips/common_voice_en_19258567.wav,6.432,"When she dies, the most dominant male changes sex and takes her place."
17915,./dataset/en/clips/common_voice_en_19258569.wav,7.152,"Jammeh, like the majority of Gambians, practices Islam."
17916,./dataset/en/clips/common_voice_en_19258570.wav,8.496,Chiang himself came to be disillusioned with legitimate political means of reform.
17917,./dataset/en/clips/common_voice_en_19258571.wav,8.184,The firing impulse retards the forward movement of the slide and drives it back.
17918,./dataset/en/clips/common_voice_en_19258582.wav,6.768,Royal and aristocratic commissions often feature the family's arms.
17919,./dataset/en/clips/common_voice_en_19258583.wav,10.464,Nor did it confirm the Swamiji of Shaulmari Ashram in North Bengal was Netaji.
17920,./dataset/en/clips/common_voice_en_19258584.wav,5.664,A repeated theme in his mature years is art forgery.
17921,./dataset/en/clips/common_voice_en_19258585.wav,4.536,He announced his retirement the following week.
17922,./dataset/en/clips/common_voice_en_19258586.wav,9.744,He called for closer collaboration between health services in Guinea and neighbouring Sierra Leone.
